Content,UniqueID,CSVFilename
"Hamer erroneously nominated him as Ulysses Simpson Grant, and although Grant protested the change, it was difficult to resist the bureaucracy.",rawdata_4022,rawdata_4022.csv
"Upon graduation, Grant adopted the form of his new name with middle initial only, never acknowledging that the 'S' stood for Simpson.",rawdata_4023,rawdata_4023.csv
"He graduated from West Point in 1843, ranking 21st in a class of 39.",rawdata_4024,rawdata_4024.csv
"At the academy, he established a reputation as a fearless and expert horseman.",rawdata_4025,rawdata_4025.csv
"Grant drank distilled liquor and, during the American Civil War, began smoking huge numbers of cigars (one story had it that he smoked over 10,000 in five years) which may well have contributed to his throat cancer of later life.",rawdata_4026,rawdata_4026.csv
"His father, a tanner, and his mother were born in Pennsylvania.",rawdata_4027,rawdata_4027.csv
Kennedy was a member of the prominent Kennedy political family.,rawdata_4028,rawdata_4028.csv
"Considered the icon of American liberalism, Kennedy is the youngest person ever to be elected president of the country, at the age of 43.",rawdata_4029,rawdata_4029.csv
"During this period, he published Profiles in Courage, highlighting eight instances in which U.S. Senators risked their careers by standing by their personal beliefs.",rawdata_4030,rawdata_4030.csv
"He was honorably discharged in early 1945, just a few months before the Japanese surrendered.",rawdata_4031,rawdata_4031.csv
"He was reelected twice, but had a mixed voting record, often diverging from President Harry S. Truman and the rest of the Democratic Party.",rawdata_4032,rawdata_4032.csv
"However, the U.S. Navy accepted him in September of that year.",rawdata_4033,rawdata_4033.csv
"By the 1964 election, Reagan was an outspoken supporter of conservative Republican Barry Goldwater.",rawdata_4034,rawdata_4034.csv
"Though these requests were initially laughed off by Reagan, he says in his autobiography, he eventually gave in, after countless sleepless nights.""""",rawdata_4035,rawdata_4035.csv
"His paternal great-grandfather, Michael Reagan, immigrated to the United States from Ballyporeen, County Tipperary, Ireland in the 1860s.",rawdata_4036,rawdata_4036.csv
"Prior to his immigration, the family name was spelled Regan.",rawdata_4037,rawdata_4037.csv
"His maternal great-grandfather, John Wilson, immigrated to the United States from Paisley, Scotland in the early 1800s.",rawdata_4038,rawdata_4038.csv
"Reagan tried repeatedly to go overseas for combat duty, but was turned down because of his astigmatism.",rawdata_4040,rawdata_4040.csv
"Reagan was reelected in a landslide in the 1984 presidential election, defeating Carter's Vice President Walter Mondale by winning 49 of 50 states and receiving nearly 60 percent of the popular vote.",rawdata_4041,rawdata_4041.csv
Reagan developed an early gift for storytelling and acting.,rawdata_4042,rawdata_4042.csv
"He was a radio announcer as an affiliate of the Chicago Cubs baseball games, getting only the bare outlines of the game from a ticker and relying on his imagination and storytelling gifts to flesh out the game.",rawdata_4043,rawdata_4043.csv
"Once in 1934, during the ninth inning of a Cubs-St. Louis Cardinals game, the wire went dead.",rawdata_4044,rawdata_4044.csv
Reagan smoothly improvised a fictional play-by-play (in which hitters on both teams fouled off pitches) until the wire was restored.,rawdata_4045,rawdata_4045.csv
"When left-wing SLA terrorists kidnapped Patty Hearst in Berkeley and gave a list of demands that included free distribution of food to the poor, Reagan suggested that it would be a good time for an outbreak of botulism.",rawdata_4046,rawdata_4046.csv
"Hodgkin and Huxley shared the prize that year with John Carew Eccles, who was cited for research on synapses.",rawdata_4047,rawdata_4047.csv
"Hodgkin and Huxley's findings led the pair to hypothesize ion channels, which were confirmed only decades later.",rawdata_4048,rawdata_4048.csv
He was named a first team All-American in his junior and senior seasons.,rawdata_4049,rawdata_4049.csv
"In 1986, Schwarzenegger married TV journalist Maria Shriver, niece of the late President of the United States John F. Kennedy.",rawdata_4050,rawdata_4050.csv
"Klaas finished his career at Washington having played in 69 games, scoring ten goals and 21 assists.",rawdata_4051,rawdata_4051.csv
"He was drafted by the San Jose Earthquakes in the third round of the 2005 MLS SuperDraft, but opted to not show up for camp, instead signing with the nearby Sounders.",rawdata_4052,rawdata_4052.csv
"While enjoying popular but little critical success during his own lifetime, Kerouac is now considered one of America's most important authors.",rawdata_4053,rawdata_4053.csv
"Kerouac's spontaneous, confessional language style inspired other writers, including Tom Robbins, Richard Brautigan, Hunter S. Thompson, Ken Kesey, and Bob Dylan.",rawdata_4054,rawdata_4054.csv
"He started writing his first novel, called The Town and the City.",rawdata_4055,rawdata_4055.csv
It was published in 1950 and earned him some respect as a writer.,rawdata_4056,rawdata_4056.csv
"His parents, Leo-Alcide Kerouac and Gabrielle-Ange Lévesque, were natives of the province of Quebec in Canada.",rawdata_4057,rawdata_4057.csv
"Like many other Quebecers of their generation, the Lévesques and Kerouacs were part of the Quebec emigration to New England to find employment.",rawdata_4058,rawdata_4058.csv
Jack didn't start to learn English until the age of six.,rawdata_4059,rawdata_4059.csv
"At home, he and his family spoke Quebec French.",rawdata_4060,rawdata_4060.csv
"That year, he also married Rose Fitzgerald, the daughter of John F. Fitzgerald, the Democrat mayor of Boston and probably the most recognized politician in the city.",rawdata_4061,rawdata_4061.csv
"At an early age, he was profoundly marked by the death of his elder brother Gérard, later prompting him to write the book Visions of Gerard.",rawdata_4062,rawdata_4062.csv
He also played for the New Haven Eagles and Bronx Tigers of the Canadian-American Hockey League.,rawdata_4063,rawdata_4063.csv
"Besides his film roles, he appeared on the television screen often later is his career.",rawdata_4064,rawdata_4064.csv
"For his contribution to the television industry, J. Carrol Naish has a star on the Hollywood Walk of Fame at 6145 Hollywood Blvd.",rawdata_4065,rawdata_4065.csv
"While Franklin was finding himself in London, Deborah married a man named John Rodgers.",rawdata_4066,rawdata_4066.csv
This proved to be an regrettable decision.,rawdata_4067,rawdata_4067.csv
"With Rodgers' fate unknown, and bigamy an offense punishable by public whipping and imprisonment, Deborah was not free to remarry.",rawdata_4068,rawdata_4068.csv
When he first arrived he worked in several printer shops around town.,rawdata_4069,rawdata_4069.csv
"However, he was not satisfied by the immediate prospects.",rawdata_4070,rawdata_4070.csv
His wife is Barbara Bush.,rawdata_4071,rawdata_4071.csv
"Two weeks later she married Michael Jackson on May 18, 1994.",rawdata_4072,rawdata_4072.csv
"She was First Lady of the United States from 1993 to 2001, as the wife of President Bill Clinton.",rawdata_4073,rawdata_4073.csv
"Following this he returned to Philadelphia in 1726 with the help of a merchant named Thomas Denham, who gave Franklin a position as clerk, shopkeeper and bookkeeper in Denham's merchant business.",rawdata_4074,rawdata_4074.csv
The cgs unit of electric charge has been named after him: one franklin (Fr) is equal to one statcoulomb.,rawdata_4075,rawdata_4075.csv
"His mother, Abiah Folger, was born in Nantucket, Massachusetts on August 15, 1667, to Peter Folger, a miller and schoolteacher, and his wife Mary Morrill a former indentured servant.",rawdata_4076,rawdata_4076.csv
"Sometime during the second half of 1683, the Franklins left England for Boston, Massachusetts; and while in Boston, they had several more children, including: Josiah Jr. (August 23, 1685), Ann (January 5, 1687), Joseph (February 5, 1688), and Joseph (June 30, 1689) (the first Joseph having died soon after birth).",rawdata_4077,rawdata_4077.csv
"While the identity of William's mother remains unknown, perhaps the responsibility of an infant child gave Franklin a reason to take up residence with Deborah Read.",rawdata_4078,rawdata_4078.csv
"His father, Josiah Franklin, was a tallow chandler, a maker of candles, who married twice.",rawdata_4079,rawdata_4079.csv
"His schooling ended at ten and at 12 he became an apprentice to his brother James, a printer who published the New England Courant.",rawdata_4080,rawdata_4080.csv
While a printing apprentice he wrote under the pseudonym of 'Silence Dogood' who was ostensibly a middle-aged widow.,rawdata_4081,rawdata_4081.csv
His brother and the Courant's readers did not initially know the real author.,rawdata_4082,rawdata_4082.csv
His brother was not impressed when he discovered his popular correspondent was his younger brother.,rawdata_4083,rawdata_4083.csv
He left his apprenticeship without permission and in so doing became a fugitive.,rawdata_4084,rawdata_4084.csv
"He entered the U.S. Army as a private in 1941, was commissioned, and served in the Pacific theater.",rawdata_4085,rawdata_4085.csv
At the end of the war he was a captain on General Douglas MacArthur's intelligence staff.,rawdata_4086,rawdata_4086.csv
"Early in life, he developed an interest in politics and history, and, during the war years, a special admiration for Winston Churchill, whom he would later cite as an important influence.",rawdata_4087,rawdata_4087.csv
"After he left the Pentagon, he became publisher and chairman of Forbes magazine, where over the next decade he wrote frequently on defense and national security issues.",rawdata_4088,rawdata_4088.csv
"In 1990, he wrote Fighting for Peace, an account of his Pentagon years; in 1996, Weinberger co-authored a book entitled The Next War, which raised questions about the adequacy of U.S. military capabilities following the end of the Cold War.",rawdata_4089,rawdata_4089.csv
"After he published his book, his colleages from the Reagan administration broke contact and refused to speak with him.",rawdata_4090,rawdata_4090.csv
"She died in Poughkeepsie, New York of heart failure, which was chiefly due to her diabetes.",rawdata_4091,rawdata_4091.csv
"Mildred was the sister of Al Rinker, who also sang with Paul Whiteman.",rawdata_4092,rawdata_4092.csv
"He is the leader of the Adalet ve Kalkinma Partisi (AK Party, or Justice and Development Party).",rawdata_4093,rawdata_4093.csv
"Erdoğan played semi-professional football for 16 years and worked for Istanbul's municipal transport company, and became active in politics with the now-defunct Islamist National Salvation Party (Milli Selâmet Partisi), led by Necmettin Erbakan.",rawdata_4094,rawdata_4094.csv
"Soon after he was born, he moved to New York with his father, where he began acting and playing music.",rawdata_4095,rawdata_4095.csv
"He soon recorded Desireless, and it became a hit across Scandinavia and the rest of Europe, and an American release came in 1998.",rawdata_4096,rawdata_4096.csv
"In 1912, his interests developed into using his mathematical skills assisting Henry Moseley on X-ray diffraction.",rawdata_4097,rawdata_4097.csv
